Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,Age_Group
2014-08-30 05:47:08,33,Female,United States,CA,No,No,Yes,Often,More than 1000,No,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Yes,No,No,No,No,Don't Know,Don't Know,No,26-35
2014-08-30 06:48:28,30,Male,India,Not Applicable,No,No,No,Often,6-25,No,Yes,No,No,No,No,No,very easy,Don't Know,Don't Know,some,some,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-30 07:31:05,33,Male,Croatia,Not Applicable,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,Yes,No,Don't Know,Yes,very easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-30 11:48:52,29,Male,France,Not Applicable,No,No,Yes,Often,6-25,No,Yes,Yes,No,No,No,Yes,somewhat easy,Don't Know,Don't Know,Yes,some,No,Yes,No,No,26-35
2014-08-30 12:35:06,37,Male,Germany,Not Applicable,No,No,No,Not applicable,6-25,Yes,Yes,No,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,some,No,Don't Know,Yes,Don't Know,No,36-45
2014-08-30 13:23:57,25,Male,United States,MN,No,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,very easy,No,No,Yes,Yes,Don't Know,Yes,Don't Know,No,26-35
2014-08-30 13:48:34,40,Male,United States,WA,No,No,No,Not applicable,More than 1000,No,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,somewhat easy,Don't Know,No,some,some,No,Don't Know,Don't Know,No,36-45
2014-08-30 13:55:45,24,Male,Canada,Not Applicable,No,No,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,Don't Know,Don't Know,No,No,No,No,Don't Know,Don't Know,Yes,18-25
2014-08-30 14:00:22,40,Male,United Kingdom,Not Applicable,No,No,Yes,Never,,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,very easy,Don't Know,No,Yes,some,No,Don't Know,Don't Know,No,36-45
2014-08-30 15:57:04,46,Male,United States,PA,No,Yes,Yes,Sometimes,6-25,No,Yes,Don't Know,Yes,No,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,some,No,Don't Know,Don't Know,No,46-55
2014-08-30 16:13:40,38,Male,United States,NY,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,somewhat easy,Yes,No,No,Yes,No,Yes,Don't Know,No,36-45
2014-08-30 16:38:02,34,Male,United States,VT,No,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Don't Know,Don't Know,Yes,Yes,No,No,No,No,Don't Know,No,26-35
2014-08-30 18:29:00,32,Male,United Kingdom,Not Applicable,Yes,No,Yes,Rarely,1-5,No,Yes,No,Yes,Yes,Yes,Yes,very easy,No,No,some,Yes,No,Yes,No,Yes,26-35
2014-08-30 19:35:58,44,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,No,No,No,No,Yes,Don't Know,Don't Know,Don't Know,No,some,some,No,No,No,No,36-45
2014-08-30 19:56:23,33,Female,United Kingdom,Not Applicable,No,No,Yes,Never,,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,very easy,Don't Know,No,some,some,No,Don't Know,No,No,26-35
2014-08-30 20:12:33,45,Female,United States,MI,No,No,Yes,Rarely,26-100,No,No,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,some,No,Don't Know,Don't Know,No,46-55
2014-08-30 20:19:37,35,Male,United States,NY,No,No,No,Not applicable,6-25,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,No,No,No,No,No,Yes,No,36-45
2014-08-30 20:43:51,26,Male,Germany,Not Applicable,Yes,Yes,Yes,Often,1-5,No,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,No,Yes,Yes,Don't Know,Yes,No,Yes,26-35
2014-08-30 20:46:35,20,Female,United States,NY,No,No,Yes,Sometimes,26-100,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,some,Don't Know,Don't Know,Don't Know,No,18-25
2014-08-30 20:55:11,31,Non-binary/Other,United States,AL,Yes,Yes,Yes,Often,1-5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,very easy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,26-35
2014-08-31 04:31:11,37,Male,Netherlands,Not Applicable,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,somewhat easy,Don't Know,No,some,Yes,No,Don't Know,Yes,No,36-45
2014-08-31 09:19:43,28,Male,United States,MI,No,No,No,Not applicable,More than 1000,No,No,Yes,No,No,No,Yes,somewhat easy,Don't Know,No,No,No,No,Yes,No,No,26-35
2014-08-31 15:03:12,42,Female,United States,WA,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes,No,No,Don't Know,Don't Know,Yes,No,some,some,No,Yes,No,No,36-45
2014-08-31 15:23:16,32,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,No,No,No,No,No,Don't Know,Yes,26-35
2014-08-31 16:48:13,36,Female,United States,TN,No,Yes,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes,No,No,Yes,somewhat easy,Don't Know,Don't Know,some,No,No,No,Don't Know,No,36-45
2014-08-31 22:11:48,27,Male,New Zealand,Not Applicable,No,No,No,Rarely,26-100,No,Yes,No,Yes,No,Yes,No,somewhat difficult,Yes,No,No,No,No,Don't Know,No,Yes,26-35
2014-08-31 22:16:40,27,Male,New Zealand,Not Applicable,No,No,No,Rarely,26-100,No,Yes,No,Yes,No,Yes,No,somewhat difficult,Yes,No,No,No,No,Don't Know,No,Yes,26-35
2014-09-01 04:28:55,27,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,No,No,No,No,No,Yes,somewhat easy,Don't Know,No,Yes,Yes,Don't Know,Don't Know,No,No,26-35
2014-09-01 06:52:31,25,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,very easy,No,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-09-01 06:53:28,41,Male,United Kingdom,Not Applicable,No,Yes,No,Not applicable,6-25,No,Yes,No,No,No,No,Don't Know,somewhat difficult,Don't Know,Don't Know,some,some,Don't Know,Don't Know,Don't Know,No,36-45
2014-09-01 08:19:15,23,Male,Germany,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat easy,Don't Know,No,No,No,No,No,Don't Know,No,18-25
2014-09-01 08:23:15,21,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,No,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,No,Don't Know,No,18-25
2014-09-01 09:12:15,26,Male,Moldova,Not Applicable,No,No,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,very difficult,No,No,Yes,Yes,Yes,Yes,Don't Know,No,26-35
2014-09-01 09:15:34,29,Male,Sweden,Not Applicable,No,No,No,Rarely,More than 1000,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,Yes,Don't Know,Yes,26-35
2014-09-01 10:06:14,28,Male,Belgium,Not Applicable,No,No,No,Sometimes,More than 1000,No,No,No,No,No,No,Don't Know,somewhat easy,Yes,Don't Know,No,No,No,No,Don't Know,Yes,26-35
2014-09-01 10:40:32,27,Female,United Kingdom,Not Applicable,No,Yes,No,Not applicable,More than 1000,No,No,No,Yes,No,No,Yes,Don't Know,Don't Know,No,No,No,No,Yes,Yes,No,26-35
2014-09-01 12:00:28,23,Male,Israel,Not Applicable,No,No,No,Never,More than 1000,No,No,No,Yes,Yes,Yes,Yes,somewhat difficult,No,No,Yes,Yes,No,Yes,Yes,No,18-25
2014-09-01 12:45:24,26,Female,United States,NY,No,Yes,No,Sometimes,26-100,Yes,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,No,No,No,No,No,Don't Know,No,26-35
2014-09-01 17:59:14,38,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,1-5,No,Yes,No,Don't Know,Don't Know,Don't Know,Don't Know,very easy,No,No,some,Yes,Don't Know,Yes,Don't Know,No,36-45
2014-09-01 21:03:25,39,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,More than 1000,No,No,No,No,No,No,Yes,very easy,Don't Know,Don't Know,some,Yes,Don't Know,Don't Know,Yes,No,36-45
2014-09-01 21:34:12,35,Male,United States,IN,No,Yes,Yes,Often,More than 1000,No,No,Yes,Yes,No,Yes,Don't Know,somewhat easy,Yes,No,No,some,No,Yes,Don't Know,No,36-45
2014-09-01 22:58:47,32,Male,United States,NC,No,No,No,Rarely,6-25,No,Yes,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,No,Don't Know,Don't Know,No,26-35
2014-09-02 03:13:53,32,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat difficult,Don't Know,Don't Know,some,some,No,No,Don't Know,Yes,26-35
2014-09-02 04:00:58,26,Male,United Kingdom,Not Applicable,No,No,No,Never,6-25,No,Yes,No,No,No,No,Don't Know,Don't Know,Yes,Don't Know,some,No,No,Don't Know,Don't Know,No,26-35
2014-09-02 08:00:33,38,Male,Canada,Not Applicable,No,Yes,Yes,Rarely,,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,No,No,Yes,Yes,No,Don't Know,No,No,36-45
2014-09-02 08:24:43,34,Female,United Kingdom,Not Applicable,No,Yes,No,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,Yes,very easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-09-02 09:57:22,39,Male,United States,TN,No,Yes,Yes,Often,26-100,No,No,Don't Know,Don't Know,No,No,Don't Know,somewhat easy,Yes,No,some,some,No,Don't Know,Don't Know,No,36-45
2014-09-02 13:18:35,32,Male,Canada,Not Applicable,Yes,No,No,Never,6-25,Yes,Yes,Don't Know,Don't Know,No,No,Don't Know,very easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-09-02 17:04:56,37,Male,Netherlands,Not Applicable,Yes,No,No,Never,1-5,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,very easy,Yes,Yes,some,some,No,No,Don't Know,No,36-45
2014-09-02 20:23:49,31,Male,United Kingdom,Not Applicable,No,Yes,Yes,Never,6-25,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,somewhat easy,No,No,some,some,No,No,Don't Know,No,26-35
2014-09-02 20:57:56,30,Male,United States,MN,No,Yes,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Don't Know,Don't Know,No,No,No,No,No,No,Don't Know,No,26-35
2014-09-03 01:32:51,51,Male,Singapore,Not Applicable,No,No,No,Never,More than 1000,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Yes,No,No,No,No,No,No,No,46-55
2014-09-03 13:09:52,29,Male,United States,NC,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Don't Know,Don't Know,Yes,No,some,some,No,Don't Know,Don't Know,No,26-35
2014-09-04 06:23:48,31,Male,United Kingdom,Not Applicable,No,No,No,Never,,No,Yes,Yes,No,No,Yes,Don't Know,Don't Know,Don't Know,Yes,some,No,No,No,Yes,No,26-35
2014-09-04 08:35:49,31,Male,India,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Yes,Yes,No,No,No,No,Don't Know,No,26-35
2014-09-04 17:38:22,26,Male,United States,TX,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,somewhat easy,Don't Know,No,some,some,Don't Know,Don't Know,Don't Know,No,26-35
2014-09-04 23:42:28,46,Female,United States,CA,No,No,Yes,Often,,Yes,No,Yes,Yes,No,No,Yes,Don't Know,Don't Know,No,some,some,No,Don't Know,No,No,46-55
2014-09-05 14:15:48,32,Male,United States,CA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,No,Yes,Yes,No,No,Don't Know,No,26-35
2014-09-05 14:19:00,29,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-09-08 00:52:31,34,Male,Poland,Not Applicable,No,No,No,Never,More than 1000,Yes,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,some,some,No,Yes,Don't Know,No,26-35
2014-09-08 16:46:53,26,Male,Colombia,Not Applicable,No,No,No,Often,6-25,No,Yes,No,No,No,No,No,very difficult,Yes,No,No,No,No,Don't Know,Yes,No,26-35
2014-09-08 21:30:59,32,Female,United States,PA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,No,No,No,26-35
2014-09-09 13:49:50,29,Male,United States,IL,No,No,No,Not applicable,More than 1000,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,Don't Know,Yes,No,No,26-35
2014-09-11 17:00:30,30,Male,United States,IL,No,No,No,Not applicable,More than 1000,No,No,Yes,No,Yes,Yes,Don't Know,Don't Know,Yes,Don't Know,No,No,No,No,Don't Know,No,26-35
2014-09-12 19:18:18,40,Female,United States,MN,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,Yes,Yes,somewhat easy,No,No,Yes,Yes,No,Don't Know,Yes,Yes,36-45
2014-09-13 07:52:27,23,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't Know,very difficult,Don't Know,No,Yes,Yes,Yes,Yes,No,Yes,18-25
2014-09-14 09:04:08,20,Male,Georgia,Not Applicable,No,No,No,Rarely,26-100,No,No,No,No,No,No,Don't Know,very difficult,Yes,Yes,some,No,No,Don't Know,No,No,18-25
2014-09-14 20:50:05,38,Male,United States,NY,No,Yes,No,Not applicable,6-25,No,Yes,Don't Know,No,No,No,Don't Know,somewhat difficult,No,No,some,Yes,No,No,Don't Know,Yes,36-45
2014-09-20 13:51:05,26,Female,United States,MI,No,Yes,Yes,Rarely,,No,Yes,Yes,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,Don't Know,No,No,26-35
2014-09-23 20:05:05,29,Male,United States,OH,No,No,No,Never,26-100,No,Yes,No,No,No,Don't Know,Don't Know,Don't Know,No,No,some,Yes,No,Yes,No,Yes,26-35
2014-09-26 08:45:56,40,Male,China,Not Applicable,Yes,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Don't Know,somewhat easy,No,No,some,some,Don't Know,Don't Know,Don't Know,No,36-45
2014-09-26 10:05:55,25,Female,Bulgaria,UT,No,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,Yes,some,Don't Know,No,No,No,26-35
2014-09-26 21:25:14,32,Female,United States,NY,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,Don't Know,Don't Know,Don't Know,some,No,No,No,No,No,26-35
2014-09-30 09:19:01,38,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,No,some,No,No,Don't Know,No,Yes,36-45
2014-10-02 21:25:16,72,Female,United States,IN,No,Yes,Yes,Never,,Yes,No,Yes,Don't Know,Don't Know,Yes,Don't Know,somewhat easy,Don't Know,Don't Know,some,Yes,No,No,Don't Know,Yes,65+
2014-10-05 21:16:10,35,Female,United States,IN,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,Don't Know,Don't Know,Don't Know,some,some,No,No,Yes,No,36-45
2014-10-09 11:14:59,28,Female,United States,VA,No,No,Yes,Often,6-25,No,Yes,No,Yes,No,No,Don't Know,very difficult,Yes,Don't Know,some,some,No,No,Don't Know,No,26-35
2014-11-05 10:08:44,27,Female,United States,OK,No,No,No,Never,,No,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,Yes,No,No,Yes,No,26-35
2014-11-06 11:24:38,56,Female,United States,OR,Yes,No,No,Rarely,1-5,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,Don't Know,No,56-65
2014-11-16 08:42:35,38,Male,United States,AL,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,Don't Know,Don't Know,Don't Know,No,some,some,No,No,Don't Know,No,36-45
2014-12-01 09:58:28,31,Female,Belgium,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,Don't Know,Don't Know,No,No,Yes,very easy,Don't Know,No,some,some,No,No,Don't Know,No,26-35
2014-12-15 00:43:49,40,Male,United States,AL,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Don't Know,Don't Know,No,some,No,No,No,Yes,No,36-45
2015-01-03 03:38:30,44,Male,United States,OH,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,No,Yes,Yes,Don't Know,Don't Know,No,some,some,No,No,Don't Know,No,36-45
2015-02-21 04:16:05,34,Male,Canada,Not Applicable,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Don't Know,Yes,Yes,Yes,Don't Know,Don't Know,No,No,No,No,Don't Know,Don't Know,No,26-35
2015-02-21 04:16:23,37,Male,United Kingdom,Not Applicable,No,No,No,Never,26-100,Yes,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,No,No,some,Yes,No,Yes,Don't Know,No,36-45
2015-02-21 04:18:48,38,Male,Italy,Not Applicable,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,No,some,Yes,Yes,Don't Know,No,No,36-45
2015-02-21 04:19:28,27,Male,Germany,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,No,No,some,Yes,Yes,Yes,Don't Know,No,26-35
2015-02-21 04:23:05,34,Female,Ireland,Not Applicable,No,No,Yes,Sometimes,,No,No,Yes,Yes,Yes,No,Yes,Don't Know,Yes,Yes,some,some,No,No,Yes,No,26-35
2015-02-21 04:32:45,35,Female,Ireland,Not Applicable,No,No,No,Rarely,1-5,No,Yes,Don't Know,No,No,No,No,Don't Know,Don't Know,No,some,No,No,Don't Know,No,No,36-45
2015-02-21 04:34:56,34,Male,Ireland,Not Applicable,No,No,Yes,Often,6-25,No,Yes,No,No,No,No,Don't Know,somewhat difficult,Yes,Don't Know,some,Yes,No,Don't Know,No,No,26-35
2015-02-21 04:41:28,32,Male,United States,TX,No,No,Yes,Often,26-100,Yes,Yes,Yes,Don't Know,No,Don't Know,Don't Know,very difficult,Yes,Don't Know,some,No,No,No,Don't Know,No,26-35
2015-02-21 04:51:53,25,Male,Ireland,Not Applicable,No,No,No,Not applicable,,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,Yes,No,No,Don't Know,No,26-35
2015-02-21 04:55:11,28,Male,Australia,Not Applicable,No,No,Yes,Often,,Yes,Yes,No,Yes,No,No,Don't Know,Don't Know,Yes,No,No,No,No,Don't Know,No,No,26-35
2015-02-21 05:11:37,28,Female,United States,TX,No,No,Yes,Rarely,6-25,No,Yes,Yes,No,No,No,Don't Know,somewhat easy,Yes,Yes,some,No,No,No,No,Yes,26-35
2015-02-21 05:34:27,31,Male,Brazil,Not Applicable,Yes,No,Yes,Not applicable,1-5,No,Yes,No,Yes,No,No,No,Don't Know,No,No,Yes,Yes,No,Don't Know,Don't Know,No,26-35
2015-02-21 05:55:13,24,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,some,Yes,No,Don't Know,Don't Know,No,18-25
2015-02-21 05:55:17,34,Male,Ireland,Not Applicable,No,Yes,Yes,Never,1-5,Yes,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,No,No,Don't Know,No,26-35
2015-02-21 06:06:09,32,Male,Ireland,Not Applicable,No,No,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Don't Know,somewhat easy,No,No,some,Yes,No,Don't Know,Don't Know,No,26-35
2015-02-21 06:19:41,34,Male,United Kingdom,Not Applicable,No,Yes,No,Often,26-100,Yes,No,Don't Know,Don't Know,No,No,Don't Know,somewhat easy,Don't Know,No,some,Yes,Don't Know,Yes,Yes,No,26-35
2015-02-21 08:21:36,23,Male,United States,TX,No,No,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,No,very easy,Don't Know,Don't Know,some,Yes,No,No,No,No,18-25
2015-02-21 08:54:40,33,Male,Czech Republic,Not Applicable,No,Yes,No,Often,,No,Yes,No,Yes,No,No,Don't Know,somewhat easy,No,No,some,Yes,Don't Know,Don't Know,Don't Know,Yes,26-35
2015-02-21 08:56:27,29,Male,Singapore,Not Applicable,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat difficult,Don't Know,No,No,No,No,Don't Know,No,No,26-35
2015-02-21 09:10:26,24,Male,Ireland,Not Applicable,No,Yes,No,Not applicable,1-5,No,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,Don't Know,No,18-25
2015-02-21 09:16:45,45,Male,Ireland,Not Applicable,No,No,No,Never,More than 1000,Yes,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Yes,No,Yes,some,No,No,No,Yes,46-55
2015-02-21 09:18:20,34,Female,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,No,No,Yes,No,Yes,Yes,somewhat difficult,Don't Know,Don't Know,some,Yes,No,Don't Know,No,Yes,26-35
2015-02-21 09:19:12,31,Male,Philippines,Not Applicable,No,No,No,Sometimes,More than 1000,No,Yes,Don't Know,No,No,No,Don't Know,very difficult,Yes,Yes,some,No,No,Don't Know,No,Yes,26-35
2015-02-21 09:22:23,33,Male,United States,FL,No,No,Yes,Often,26-100,Yes,Yes,Yes,Yes,No,No,Yes,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2015-02-21 09:29:20,28,Male,Netherlands,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,Don't Know,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,some,some,No,No,Don't Know,No,26-35
2015-02-21 09:30:14,27,Male,United Kingdom,Not Applicable,No,No,No,Rarely,More than 1000,Yes,No,Don't Know,Don't Know,No,Yes,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,No,26-35
2015-02-21 09:30:29,42,Male,Ireland,Not Applicable,No,No,No,Never,26-100,No,Yes,No,Yes,No,No,No,somewhat difficult,Yes,Yes,some,some,No,No,No,No,36-45
2015-02-21 09:33:29,28,Male,Netherlands,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,Don't Know,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,some,some,No,No,Don't Know,No,26-35
2015-02-21 09:48:13,38,Male,United States,TX,No,No,Yes,Sometimes,More than 1000,Yes,Yes,Yes,No,Yes,Yes,Yes,very easy,No,No,Yes,Yes,No,No,Don't Know,No,36-45
2015-02-21 10:00:50,46,Male,United States,CA,No,Yes,Yes,Often,26-100,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,No,some,No,No,No,No,No,46-55
2015-02-21 10:45:51,46,Male,United States,MD,No,Yes,Yes,Sometimes,,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,Yes,Yes,Yes,Don't Know,No,46-55
2015-02-21 11:48:52,41,Female,Netherlands,Not Applicable,Yes,No,Yes,Rarely,1-5,Yes,Yes,Don't Know,Yes,Don't Know,Yes,No,somewhat easy,No,No,Yes,Yes,Yes,Yes,Yes,No,36-45
2015-02-21 11:55:46,23,Male,United Kingdom,Not Applicable,No,No,No,Never,26-100,No,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,Don't Know,No,some,some,No,Don't Know,Yes,Yes,18-25
2015-02-21 13:19:11,24,Male,Ireland,Not Applicable,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't Know,somewhat easy,Don't Know,No,some,No,No,Don't Know,Yes,Yes,18-25
2015-02-21 15:28:57,23,Female,Ireland,Not Applicable,No,No,Yes,Rarely,26-100,No,Yes,No,Yes,Yes,No,Don't Know,Don't Know,No,No,Yes,some,No,Don't Know,Don't Know,No,18-25
2015-02-21 17:19:18,39,Male,Netherlands,Not Applicable,No,No,No,Not applicable,More than 1000,No,No,Yes,Don't Know,Yes,Don't Know,Don't Know,somewhat easy,Don't Know,Don't Know,No,some,No,No,Yes,No,36-45
2015-02-21 18:54:12,32,Female,Ireland,Not Applicable,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes,Don't Know,Yes,Yes,Don't Know,Don't Know,No,some,some,No,No,Don't Know,No,26-35
2015-02-21 18:59:05,25,Male,United States,MN,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't Know,Yes,No,No,Don't Know,somewhat easy,Yes,No,some,some,No,Don't Know,Don't Know,No,26-35
2015-02-22 02:40:32,39,Male,Greece,Not Applicable,No,No,No,Not applicable,6-25,Yes,Yes,No,No,No,No,Yes,Don't Know,Yes,No,No,No,No,No,Don't Know,No,36-45
2015-02-24 08:54:35,23,Female,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,Yes,Yes,very easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,18-25
2015-02-24 08:58:08,24,Other/Unknown,United Kingdom,Not Applicable,Yes,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,Don't Know,Don't Know,Yes,18-25
2015-02-24 09:00:56,25,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,26-35
2015-02-24 09:13:49,23,Male,United Kingdom,Not Applicable,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Don't Know,Don't Know,No,No,Yes,Yes,No,Don't Know,Don't Know,No,18-25
2015-02-24 09:15:13,24,Other/Unknown,United Kingdom,Not Applicable,No,No,Yes,Sometimes,6-25,No,No,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,18-25
2015-02-24 09:18:25,23,Male,Canada,Not Applicable,No,No,Yes,Often,26-100,No,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,No,Yes,some,No,No,Don't Know,No,18-25
2015-02-24 10:32:32,60,Male,United States,CA,No,No,Yes,Often,More than 1000,Yes,Yes,Don't Know,No,Yes,Don't Know,Don't Know,somewhat easy,Don't Know,Don't Know,some,No,No,Don't Know,Don't Know,No,56-65
